fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.3,0.33,0.3,1.2,0.048,25.0,119.0,0.0,1.0,0.62,1.0,1
6.4,0.21,0.21,5.1,0.09699999999999999,21.0,105.0,0.0,1.0,0.46,1.0,0
7.0,0.22,0.3,1.4,0.04,14.0,63.0,0.0,1.0,0.33,1.0,1
7.8,0.27,0.35,1.2,0.05,36.0,140.0,0.0,1.0,0.45,1.0,0
6.7,0.2,0.24,6.5,0.044000000000000004,28.0,100.0,0.0,1.0,0.33,1.0,1
8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.0,0.0,0.44,1.0,1
6.7,0.2,0.24,6.5,0.044000000000000004,28.0,100.0,0.0,1.0,0.33,1.0,1
7.1,0.45,0.24,2.7,0.04,24.0,87.0,0.0,0.0,0.38,1.0,1
5.8,0.22,0.29,1.3,0.036000000000000004,25.0,68.0,0.0,1.0,0.35,1.0,1
6.3,0.3,0.48,7.4,0.053,34.0,149.0,0.0,1.0,0.53,1.0,0
7.9,0.36,0.53,12.9,0.049,63.0,139.0,0.0,0.0,0.45,1.0,0
8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.0,0.0,0.44,1.0,1
8.0,0.24,0.33,1.2,0.044000000000000004,28.0,101.0,0.0,1.0,0.43,1.0,1
6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.0,1.0,0.34,1.0,1
6.7,0.24,0.31,2.3,0.044000000000000004,37.0,113.0,0.0,1.0,0.46,1.0,1
6.2,0.3,0.32,1.3,0.054000000000000006,27.0,183.0,0.0,1.0,0.43,1.0,0
6.9,0.26,0.38,10.5,0.044000000000000004,33.0,139.0,0.0,1.0,0.5,1.0,1
6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.0,1.0,0.34,1.0,1
5.9,0.32,0.2,14.4,0.05,29.0,144.0,0.0,1.0,0.41,1.0,1
6.1,0.25,0.3,1.2,0.036000000000000004,42.0,107.0,0.0,1.0,0.56,1.0,1
5.6,0.23,0.29,3.1,0.023,19.0,89.0,0.0,1.0,0.51,1.0,1
6.6,0.23,0.32,1.7,0.024,26.0,102.0,0.0,1.0,0.6,1.0,1
6.0,0.17,0.21,6.0,0.05,26.0,134.0,0.0,1.0,0.54,1.0,1
7.1,0.38,0.42,11.8,0.040999999999999995,32.0,193.0,0.0,1.0,0.49,1.0,1
6.6,0.31,0.37,6.2,0.052000000000000005,13.0,164.0,0.0,1.0,0.39,0.0,0
6.5,0.38,0.53,1.4,0.142,5.0,69.0,0.0,1.0,0.52,1.0,0
7.0,0.44,0.24,12.1,0.055999999999999994,68.0,210.0,0.0,1.0,0.5,1.0,0
7.0,0.44,0.24,12.1,0.055999999999999994,68.0,210.0,0.0,1.0,0.5,1.0,0
7.0,0.44,0.24,12.1,0.055999999999999994,68.0,210.0,0.0,1.0,0.5,1.0,0
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.0,1.0,0.34,1.0,0
8.0,0.33,0.32,4.6,0.040999999999999995,31.0,180.0,0.0,0.0,0.74,1.0,1
7.0,0.44,0.24,12.1,0.055999999999999994,68.0,210.0,0.0,1.0,0.5,1.0,0
6.0,0.19,0.29,1.2,0.046,29.0,92.0,0.0,1.0,0.53,1.0,1
6.3,0.28,0.34,8.1,0.038,44.0,129.0,0.0,1.0,0.29,1.0,1
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.0,1.0,0.34,1.0,0
5.3,0.43,0.11,1.1,0.028999999999999998,6.0,51.0,0.0,1.0,0.48,1.0,0
5.4,0.22,0.35,6.5,0.028999999999999998,26.0,87.0,0.0,1.0,0.44,1.0,1
6.2,0.345,0.27,10.1,0.055999999999999994,38.0,187.0,0.0,1.0,0.56,1.0,0
5.6,0.255,0.57,10.7,0.055999999999999994,66.0,171.0,0.0,1.0,0.61,1.0,1
5.2,0.2,0.27,3.2,0.047,16.0,93.0,0.0,1.0,0.53,1.0,1
6.2,0.29,0.23,12.4,0.048,33.0,201.0,0.0,1.0,0.56,1.0,1
6.3,0.26,0.25,5.2,0.046,11.0,133.0,0.0,0.0,0.68,1.0,1
6.0,0.22,0.23,5.0,0.045,10.0,122.0,0.0,0.0,0.63,1.0,1
7.5,0.35,0.37,2.5,0.066,29.0,89.0,0.0,1.0,0.42,1.0,1
6.6,0.39,0.28,9.2,0.036000000000000004,10.0,92.0,0.0,1.0,0.35,1.0,1
6.3,0.23,0.33,6.9,0.052000000000000005,23.0,118.0,0.0,1.0,0.46,1.0,1
6.3,0.22,0.3,2.0,0.05,23.0,120.0,0.0,1.0,0.47,1.0,1
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.0,1.0,0.5,1.0,0
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.0,1.0,0.5,1.0,0
7.5,0.23,0.3,1.2,0.03,27.0,80.0,0.0,1.0,0.68,1.0,0
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.0,1.0,0.5,1.0,0
5.7,0.28,0.36,1.8,0.040999999999999995,38.0,90.0,0.0,1.0,0.98,1.0,1
6.5,0.26,0.24,10.8,0.042,47.0,130.0,0.0,1.0,0.4,1.0,1
6.4,0.27,0.29,3.9,0.034,62.0,140.0,0.0,1.0,0.59,1.0,1
5.9,0.22,0.29,4.2,0.037000000000000005,69.0,144.0,0.0,1.0,0.74,1.0,1
6.8,0.26,0.26,2.0,0.019,23.5,72.0,0.0,1.0,0.47,1.0,1
7.6,0.36,0.48,13.5,0.038,44.0,116.0,0.0,1.0,0.48,1.0,0
7.6,0.35,0.47,13.3,0.037000000000000005,42.0,116.0,0.0,1.0,0.5,1.0,0
5.7,0.18,0.26,2.2,0.023,21.0,95.0,0.0,1.0,0.54,1.0,1
6.6,0.36,0.47,1.4,0.145,26.0,124.0,0.0,1.0,0.56,1.0,1
5.9,0.14,0.2,1.6,0.04,26.0,114.0,0.0,1.0,0.45,1.0,1
5.5,0.23,0.19,2.2,0.044000000000000004,39.0,161.0,0.0,1.0,0.43,1.0,1
6.7,0.11,0.26,14.8,0.053,44.0,95.0,0.0,1.0,0.35,1.0,1
7.0,0.24,0.24,1.8,0.047,29.0,91.0,0.0,1.0,0.43,1.0,1
6.7,0.11,0.26,14.8,0.053,44.0,95.0,0.0,1.0,0.35,1.0,1
5.3,0.47,0.1,1.3,0.036000000000000004,11.0,74.0,0.0,1.0,0.54,1.0,0
7.5,0.29,0.24,9.9,0.057999999999999996,25.0,115.0,0.0,1.0,0.46,1.0,0
6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.0,1.0,0.41,1.0,0
6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.0,1.0,0.41,1.0,0
5.8,0.32,0.23,1.5,0.033,39.0,121.0,0.0,0.0,0.35,1.0,0
5.8,0.3,0.23,1.5,0.034,37.0,121.0,0.0,0.0,0.34,1.0,1
3.8,0.31,0.02,11.1,0.036000000000000004,20.0,114.0,0.0,1.0,0.44,1.0,1
6.2,0.36,0.22,5.25,0.038,44.0,145.0,0.0,1.0,0.4,1.0,1
6.0,0.31,0.27,2.3,0.042,19.0,120.0,0.0,1.0,0.41,1.0,1
6.9,0.52,0.54,7.9,0.036000000000000004,23.0,169.0,0.0,1.0,0.47,1.0,1
7.0,0.55,0.05,8.0,0.036000000000000004,19.0,164.0,0.0,1.0,0.46,1.0,1
5.8,0.2,0.16,1.4,0.042,44.0,99.0,0.0,1.0,0.37,1.0,1
6.2,0.36,0.22,5.25,0.038,44.0,145.0,0.0,1.0,0.4,1.0,1
6.0,0.31,0.27,2.3,0.042,19.0,120.0,0.0,1.0,0.41,1.0,1
6.0,0.29,0.27,2.3,0.044000000000000004,20.0,117.0,0.0,1.0,0.41,1.0,1
5.7,0.22,0.29,3.5,0.04,27.0,146.0,0.0,1.0,0.36,1.0,1
7.1,0.46,0.23,13.7,0.045,44.0,192.0,0.0,1.0,0.53,1.0,0
6.6,0.21,0.3,9.9,0.040999999999999995,64.0,174.0,0.0,1.0,0.5,1.0,1
6.9,0.42,0.2,15.4,0.043,57.0,201.0,0.0,1.0,0.54,1.0,0
5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.0,1.0,0.46,0.0,1
5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.0,1.0,0.46,0.0,1
5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.0,1.0,0.46,0.0,1
5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.0,1.0,0.46,0.0,1
5.2,0.31,0.2,2.4,0.027000000000000003,27.0,117.0,0.0,1.0,0.45,1.0,1
7.2,0.22,0.35,5.5,0.054000000000000006,37.0,183.0,0.0,1.0,0.5,1.0,0
5.6,0.18,0.29,2.3,0.04,5.0,47.0,0.0,1.0,0.45,1.0,0
6.2,0.24,0.27,16.8,0.04,48.0,129.0,0.0,1.0,0.38,1.0,1
5.7,0.22,0.2,16.0,0.044000000000000004,41.0,113.0,0.0,1.0,0.46,0.0,1
5.7,0.26,0.24,17.8,0.059000000000000004,23.0,124.0,0.0,1.0,0.5,1.0,0
5.7,0.26,0.24,17.8,0.059000000000000004,23.0,124.0,0.0,1.0,0.5,1.0,0
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.0,1.0,0.42,1.0,1
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.0,1.0,0.42,1.0,1
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.0,1.0,0.42,1.0,1
6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.0,1.0,0.42,1.0,1
7.6,0.28,0.17,1.6,0.046,28.0,117.0,0.0,1.0,0.43,1.0,0
7.0,0.2,0.33,4.7,0.03,25.0,76.0,0.0,0.0,0.54,1.0,1
6.6,0.26,0.27,11.8,0.048,28.0,112.0,0.0,0.0,0.49,1.0,1
5.7,0.26,0.24,17.8,0.059000000000000004,23.0,124.0,0.0,1.0,0.5,1.0,0
7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.0,1.0,0.76,1.0,0
6.9,0.22,0.32,5.8,0.040999999999999995,20.0,119.0,0.0,1.0,0.55,1.0,1
7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.0,1.0,0.76,1.0,0
7.4,0.22,0.28,9.0,0.046,22.0,121.0,0.0,1.0,0.55,1.0,0
7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.0,1.0,0.76,1.0,0
6.9,0.22,0.32,5.8,0.040999999999999995,20.0,119.0,0.0,1.0,0.55,1.0,1
7.0,0.2,0.35,8.8,0.037000000000000005,31.0,103.0,0.0,1.0,0.49,1.0,1
5.6,0.26,0.0,10.2,0.038,13.0,111.0,0.0,1.0,0.46,1.0,1
6.3,0.28,0.3,6.6,0.20800000000000002,60.0,154.0,0.0,1.0,0.4,1.0,1
6.4,0.29,0.3,6.5,0.209,62.0,156.0,0.0,1.0,0.4,1.0,0
7.2,0.34,0.23,8.9,0.105,22.0,155.0,0.0,1.0,0.58,1.0,0
7.1,0.39,0.39,11.1,0.034,25.0,204.0,0.0,1.0,0.52,1.0,1
6.9,0.26,0.29,4.2,0.043,33.0,114.0,0.0,1.0,0.31,1.0,1
6.1,0.24,0.25,1.6,0.044000000000000004,24.0,115.0,0.0,1.0,0.59,1.0,1
5.9,0.25,0.24,7.4,0.044000000000000004,21.0,113.0,0.0,1.0,0.58,1.0,1
6.1,0.24,0.27,11.5,0.05,51.0,133.0,0.0,1.0,0.37,1.0,1
6.5,0.22,0.27,1.6,0.039,36.0,116.0,0.0,1.0,0.57,1.0,1
6.2,0.26,0.29,2.0,0.036000000000000004,16.0,87.0,0.0,1.0,0.61,1.0,1
6.6,0.34,0.25,4.8,0.038,16.0,121.0,0.0,1.0,0.71,1.0,1
5.6,0.225,0.24,9.8,0.054000000000000006,59.0,140.0,0.0,1.0,0.39,1.0,1
7.1,0.23,0.28,1.9,0.046,33.0,103.0,0.0,1.0,0.31,1.0,0
6.9,0.26,0.29,4.2,0.043,33.0,114.0,0.0,1.0,0.31,1.0,1
6.4,0.27,0.3,1.6,0.04,19.0,86.0,0.0,1.0,0.65,1.0,1
6.3,0.41,0.22,7.3,0.035,23.0,117.0,0.0,1.0,0.39,1.0,1
6.7,0.41,0.24,5.4,0.035,33.0,115.0,0.0,1.0,0.44,1.0,1
7.2,0.585,0.2,10.4,0.086,17.0,94.0,0.0,1.0,0.4,1.0,0
6.7,0.34,0.26,1.9,0.038,58.0,138.0,0.0,1.0,0.47,1.0,1
6.3,0.41,0.22,7.3,0.035,23.0,117.0,0.0,1.0,0.39,1.0,1
6.7,0.41,0.24,5.4,0.035,33.0,115.0,0.0,1.0,0.44,1.0,1
6.4,0.26,0.35,7.7,0.055999999999999994,45.0,191.0,0.0,1.0,0.5,1.0,0
6.3,0.28,0.22,11.5,0.036000000000000004,27.0,150.0,0.0,1.0,0.33,1.0,1
7.4,0.16,0.33,1.2,0.042,47.0,121.0,0.0,1.0,0.68,1.0,1
8.4,0.27,0.3,2.2,0.037000000000000005,36.0,129.0,0.0,0.0,0.3,1.0,1
5.9,0.2,0.28,1.0,0.043,45.0,100.0,0.0,1.0,0.41,1.0,1
6.4,0.24,0.26,8.2,0.054000000000000006,47.0,182.0,0.0,1.0,0.5,1.0,0
7.4,0.38,0.34,8.3,0.052000000000000005,44.0,168.0,0.0,1.0,0.52,1.0,0
6.4,0.24,0.26,8.2,0.054000000000000006,47.0,182.0,0.0,1.0,0.5,1.0,0
6.4,0.42,0.19,9.3,0.043,28.0,145.0,0.0,1.0,0.53,1.0,0
6.4,0.23,0.26,8.1,0.054000000000000006,47.0,181.0,0.0,1.0,0.49,1.0,0
6.4,0.24,0.26,8.2,0.054000000000000006,47.0,182.0,0.0,1.0,0.5,1.0,0
7.4,0.38,0.34,8.3,0.052000000000000005,44.0,168.0,0.0,1.0,0.52,1.0,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.0,0.0,0.41,0.0,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.0,0.0,0.41,0.0,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.0,0.0,0.41,0.0,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.0,0.0,0.41,0.0,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.0,0.0,0.41,0.0,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.0,0.0,0.41,0.0,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.0,0.0,0.41,0.0,1
6.8,0.24,0.29,2.0,0.044000000000000004,15.0,96.0,0.0,1.0,0.64,1.0,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.0,0.0,0.41,0.0,1
7.4,0.27,0.52,15.7,0.054000000000000006,36.0,139.0,0.0,1.0,0.62,1.0,1
5.7,0.28,0.35,1.2,0.052000000000000005,39.0,141.0,0.0,1.0,0.69,1.0,1
5.8,0.22,0.25,1.5,0.024,21.0,109.0,0.0,1.0,0.58,1.0,1
6.7,0.27,0.69,1.2,0.17600000000000002,36.0,106.0,0.0,0.0,0.43,1.0,1
7.1,0.2,0.35,3.2,0.034,21.0,107.0,0.0,1.0,0.54,1.0,1
6.7,0.27,0.69,1.2,0.17600000000000002,36.0,106.0,0.0,0.0,0.43,1.0,1
7.1,0.23,0.3,2.6,0.034,62.0,148.0,0.0,1.0,0.56,1.0,1
7.6,0.31,0.52,13.2,0.042,61.0,148.0,0.0,0.0,0.47,1.0,1
7.2,0.34,0.28,10.4,0.10800000000000001,43.0,187.0,0.0,0.0,0.57,1.0,0
7.0,0.36,0.25,5.7,0.015,14.0,73.0,0.0,0.0,0.59,1.0,1
6.4,0.31,0.28,2.5,0.039,34.0,137.0,0.0,1.0,0.38,1.0,1
7.3,0.28,0.35,1.6,0.054000000000000006,31.0,148.0,0.0,1.0,0.47,1.0,0
7.4,0.16,0.3,1.4,0.064,34.0,166.0,0.0,1.0,0.42,1.0,1
6.4,0.31,0.27,7.4,0.049,48.0,169.0,0.0,1.0,0.45,1.0,1
6.4,0.31,0.28,2.5,0.039,34.0,137.0,0.0,1.0,0.38,1.0,1
6.2,0.29,0.29,5.6,0.046,35.0,178.0,0.0,1.0,0.51,1.0,0
5.9,0.28,0.34,3.6,0.04,50.0,194.0,0.0,1.0,0.52,1.0,1
6.5,0.23,0.2,7.5,0.05,44.0,179.0,0.0,1.0,0.48,1.0,0
7.2,0.34,0.2,5.8,0.062,52.0,203.0,0.0,1.0,0.44,1.0,1
7.3,0.28,0.35,1.6,0.054000000000000006,31.0,148.0,0.0,1.0,0.47,1.0,0
6.5,0.2,0.33,1.5,0.039,36.0,110.0,0.0,1.0,0.65,1.0,1
6.2,0.24,0.27,2.9,0.039,30.0,123.0,0.0,1.0,0.37,1.0,1
7.1,0.31,0.25,11.2,0.048,32.0,136.0,0.0,1.0,0.4,1.0,0
6.4,0.29,0.21,9.65,0.040999999999999995,36.0,119.0,0.0,0.0,0.34,1.0,1
6.3,0.19,0.33,10.1,0.063,63.0,133.0,0.0,0.0,0.41,1.0,0
5.9,0.29,0.28,3.2,0.035,16.0,117.0,0.0,1.0,0.42,1.0,1
7.1,0.31,0.25,11.2,0.048,32.0,136.0,0.0,1.0,0.4,1.0,0
6.5,0.3,0.28,11.45,0.040999999999999995,29.0,109.0,0.0,0.0,0.3,1.0,1
6.4,0.29,0.21,9.65,0.040999999999999995,36.0,119.0,0.0,0.0,0.34,1.0,1
6.5,0.22,0.19,4.5,0.096,16.0,115.0,0.0,1.0,0.44,1.0,0
7.0,0.23,0.28,2.7,0.053,16.0,92.0,0.0,1.0,0.56,1.0,0
7.1,0.23,0.23,3.5,0.038,23.0,112.0,0.0,1.0,0.37,1.0,1
6.1,0.26,0.28,1.7,0.043,24.0,98.0,0.0,1.0,0.44,1.0,1
6.4,0.35,0.21,2.1,0.051,46.0,171.0,0.0,1.0,0.5,1.0,0
6.0,0.32,0.32,4.8,0.040999999999999995,40.0,186.0,0.0,1.0,0.54,1.0,1
6.1,0.34,0.21,5.0,0.042,17.0,133.0,0.0,1.0,0.53,1.0,0
6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.0,1.0,0.76,1.0,1
6.5,0.315,0.2,6.6,0.040999999999999995,9.0,126.0,0.0,0.0,0.51,0.0,0
6.1,0.34,0.21,5.0,0.042,17.0,133.0,0.0,1.0,0.53,1.0,0
5.7,0.31,0.29,7.3,0.05,33.0,143.0,0.0,1.0,0.5,1.0,1
6.4,0.3,0.27,5.0,0.057999999999999996,27.0,151.0,0.0,1.0,0.49,1.0,1
7.0,0.24,0.26,1.7,0.040999999999999995,31.0,110.0,0.0,1.0,0.53,1.0,1
6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.0,1.0,0.76,1.0,1
6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.0,1.0,0.48,1.0,0
6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.0,1.0,0.48,1.0,0
6.0,0.27,0.31,5.0,0.043,54.0,170.0,0.0,1.0,0.52,1.0,1
7.1,0.21,0.33,1.2,0.039,34.0,97.0,0.0,1.0,0.75,1.0,1
6.7,0.26,0.29,7.1,0.036000000000000004,28.0,100.0,0.0,1.0,0.36,1.0,1
6.3,0.28,0.22,9.5,0.04,30.0,111.0,0.0,1.0,0.31,1.0,0
6.2,0.25,0.44,15.8,0.057,39.0,167.0,0.0,1.0,0.51,1.0,0
7.3,0.22,0.37,15.5,0.048,70.0,203.0,0.0,1.0,0.77,1.0,0
6.2,0.25,0.44,15.8,0.057,39.0,167.0,0.0,1.0,0.51,1.0,0
6.4,0.18,0.28,17.05,0.047,53.0,139.0,0.0,1.0,0.35,1.0,1
6.3,0.2,0.26,12.7,0.046,60.0,143.0,0.0,1.0,0.35,1.0,1
6.6,0.24,0.22,12.3,0.051,35.0,146.0,0.0,1.0,0.67,1.0,0
7.4,0.27,0.26,11.8,0.053,55.0,173.0,0.0,1.0,0.6,1.0,0
7.4,0.27,0.26,11.8,0.053,55.0,173.0,0.0,1.0,0.6,1.0,0
7.4,0.27,0.26,11.8,0.053,55.0,173.0,0.0,1.0,0.6,1.0,0
6.6,0.24,0.22,12.3,0.051,35.0,146.0,0.0,1.0,0.67,1.0,0
7.4,0.27,0.26,11.8,0.053,55.0,173.0,0.0,1.0,0.6,1.0,0
7.1,0.38,0.29,13.6,0.040999999999999995,30.0,137.0,0.0,1.0,0.96,1.0,1
6.8,0.43,0.26,5.2,0.043,40.0,176.0,0.0,1.0,0.41,1.0,1
5.2,0.22,0.46,6.2,0.066,41.0,187.0,0.0,1.0,0.42,1.0,0
5.9,0.29,0.16,7.9,0.044000000000000004,48.0,197.0,0.0,1.0,0.36,1.0,0
5.9,0.29,0.16,7.9,0.044000000000000004,48.0,197.0,0.0,1.0,0.36,1.0,0
6.3,0.29,0.29,3.3,0.037000000000000005,32.0,140.0,0.0,1.0,0.36,1.0,1
6.3,0.19,0.32,2.8,0.046,18.0,80.0,0.0,0.0,0.47,1.0,1
5.7,0.29,0.16,7.9,0.044000000000000004,48.0,197.0,0.0,1.0,0.36,1.0,0
6.3,0.29,0.29,3.3,0.037000000000000005,32.0,140.0,0.0,1.0,0.36,1.0,1
5.7,0.24,0.47,6.3,0.069,35.0,182.0,0.0,1.0,0.46,1.0,0
5.8,0.3,0.38,4.9,0.039,22.0,86.0,0.0,1.0,0.58,1.0,1
7.1,0.27,0.27,10.4,0.040999999999999995,26.0,114.0,0.0,1.0,0.52,1.0,1
5.8,0.3,0.38,4.9,0.039,22.0,86.0,0.0,1.0,0.58,1.0,1
7.1,0.27,0.27,10.4,0.040999999999999995,26.0,114.0,0.0,1.0,0.52,1.0,1
6.3,0.305,0.22,16.0,0.061,26.0,141.0,0.0,1.0,0.5,1.0,0
5.7,0.24,0.47,6.3,0.069,35.0,182.0,0.0,1.0,0.46,1.0,0
6.2,0.22,0.28,2.2,0.04,24.0,125.0,0.0,1.0,0.48,1.0,1
6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.0,1.0,0.46,0.0,1
6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.0,1.0,0.46,0.0,1
6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.0,1.0,0.46,0.0,1
6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.0,1.0,0.46,0.0,1
6.2,0.22,0.28,2.2,0.04,24.0,125.0,0.0,1.0,0.48,1.0,1
6.2,0.22,0.28,2.2,0.04,24.0,125.0,0.0,1.0,0.48,1.0,1
6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.0,1.0,0.46,0.0,1
6.1,0.22,0.5,6.6,0.045,30.0,122.0,0.0,1.0,0.49,1.0,1
6.2,0.21,0.52,6.5,0.047,28.0,123.0,0.0,1.0,0.49,1.0,1
6.3,0.32,0.26,12.3,0.044000000000000004,24.0,205.0,0.0,1.0,0.58,1.0,0
6.9,0.44,0.27,5.0,0.038,33.0,166.0,0.0,1.0,0.42,1.0,1
6.1,0.31,0.34,2.8,0.042,59.5,162.0,0.0,1.0,0.47,1.0,1
8.1,0.36,0.59,13.6,0.051,60.0,134.0,0.0,0.0,0.39,0.0,0
6.6,0.38,0.28,2.8,0.043,17.0,67.0,0.0,1.0,0.47,1.0,1
6.7,0.24,0.26,5.4,0.03,15.0,94.0,0.0,1.0,0.38,1.0,1
6.9,0.56,0.26,10.9,0.06,55.0,193.0,0.0,1.0,0.44,1.0,0
7.2,0.24,0.24,1.7,0.045,18.0,161.0,0.0,1.0,0.53,1.0,1
6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.0,1.0,0.56,1.0,1
6.7,0.28,0.28,4.5,0.051,14.0,92.0,0.0,1.0,0.58,1.0,1
6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.0,1.0,0.56,1.0,1
6.1,0.21,0.19,1.4,0.046,51.0,131.0,0.0,1.0,0.39,1.0,0
7.2,0.47,0.16,5.9,0.048,14.0,125.0,0.0,1.0,0.49,1.0,0
6.7,0.34,0.31,16.4,0.051,20.0,146.0,0.0,1.0,0.54,1.0,0
6.6,0.27,0.25,1.2,0.033,36.0,111.0,0.0,1.0,0.37,1.0,1
6.7,0.34,0.31,16.4,0.051,20.0,146.0,0.0,1.0,0.54,1.0,0
7.2,0.47,0.16,5.9,0.048,14.0,125.0,0.0,1.0,0.49,1.0,0
5.0,0.35,0.25,7.8,0.031,24.0,116.0,0.0,1.0,0.4,1.0,1
5.0,0.35,0.25,7.8,0.031,24.0,116.0,0.0,1.0,0.4,1.0,1
4.4,0.46,0.1,2.8,0.024,31.0,111.0,0.0,1.0,0.34,1.0,1
6.6,0.38,0.29,2.9,0.035,15.0,101.0,0.0,1.0,0.37,1.0,1
7.3,0.3,0.25,2.5,0.045,32.0,122.0,0.0,1.0,0.54,1.0,0
6.4,0.28,0.22,12.8,0.039,51.0,150.0,0.0,1.0,0.43,1.0,1
6.9,0.29,0.25,12.2,0.04,29.0,136.0,0.0,1.0,0.65,1.0,1
6.3,0.3,0.19,7.7,0.049,47.0,184.0,0.0,1.0,0.48,1.0,0
6.3,0.39,0.22,2.8,0.048,53.0,173.0,0.0,1.0,0.45,1.0,0
6.6,0.38,0.29,2.9,0.035,15.0,101.0,0.0,1.0,0.37,1.0,1
6.6,0.18,0.26,17.3,0.051,17.0,149.0,0.0,1.0,0.43,1.0,1
6.0,0.28,0.29,19.3,0.051,36.0,174.0,0.0,1.0,0.5,1.0,0
6.0,0.28,0.29,19.3,0.051,36.0,174.0,0.0,1.0,0.5,1.0,0
6.0,0.28,0.29,19.3,0.051,36.0,174.0,0.0,1.0,0.5,1.0,0
6.6,0.35,0.26,2.7,0.045,19.0,129.0,0.0,1.0,0.48,1.0,1
5.9,0.22,0.18,6.4,0.040999999999999995,28.0,120.0,0.0,1.0,0.5,1.0,0
6.6,0.18,0.26,17.3,0.051,17.0,149.0,0.0,1.0,0.43,1.0,1
7.7,0.28,0.24,2.4,0.044000000000000004,29.0,157.0,0.0,1.0,0.56,1.0,1
7.1,0.42,0.2,2.8,0.038,28.0,109.0,0.0,1.0,0.47,1.0,1
6.7,0.32,0.32,1.7,0.031,31.0,114.0,0.0,1.0,0.35,1.0,1
6.6,0.26,0.56,15.4,0.053,32.0,141.0,0.0,1.0,0.49,1.0,0
6.6,0.26,0.56,15.4,0.053,32.0,141.0,0.0,1.0,0.49,1.0,0
6.2,0.32,0.24,4.1,0.051,34.0,149.0,0.0,1.0,0.52,1.0,0
6.3,0.25,0.27,6.6,0.054000000000000006,40.0,158.0,0.0,1.0,0.48,1.0,0
6.2,0.21,0.24,1.2,0.051,31.0,95.0,0.0,1.0,0.57,1.0,1
6.4,0.23,0.27,2.1,0.042,35.0,100.0,0.0,1.0,0.63,1.0,1
4.7,0.145,0.29,1.0,0.042,35.0,90.0,0.0,1.0,0.49,1.0,1
6.2,0.2,0.28,1.1,0.039,24.0,78.0,0.0,1.0,0.47,1.0,1
7.0,0.28,0.28,1.4,0.039,12.0,83.0,0.0,1.0,0.65,1.0,0
7.1,0.36,0.2,1.6,0.271,24.0,140.0,0.0,1.0,0.63,1.0,0
5.7,0.25,0.22,9.8,0.049,50.0,125.0,0.0,1.0,0.45,1.0,1
5.7,0.22,0.33,1.9,0.036000000000000004,37.0,110.0,0.0,1.0,0.58,1.0,1
6.0,0.2,0.38,1.3,0.034,37.0,104.0,0.0,1.0,0.52,1.0,1
6.4,0.32,0.26,7.9,0.05,53.0,180.0,0.0,1.0,0.5,1.0,0
6.4,0.32,0.26,7.9,0.05,53.0,180.0,0.0,1.0,0.5,1.0,0
6.0,0.555,0.26,4.5,0.053,17.0,126.0,0.0,1.0,0.46,1.0,0
5.9,0.22,0.45,22.6,0.12,55.0,122.0,0.0,1.0,0.35,1.0,0
